"economy","economycode","wpid_random","wgt","female","age","educ","inc_q","emp_in","urbanicity_f2f","account","account_fin","account_mob","fin1_1a","fin1_1b","fin2","fin4","fin4a","fin5","fin6","fin7","fin8","fin8a","fin8b","fin9","fin9a","fin10","fin10a","fin10b","fin11_1","fin11a","fin11b","fin11c","fin11d","fin11e","fin11f","fin11g","fin11h","fin13a","fin13b","fin13c","fin13d","fin14_1","fin14_2","fin14_2_China","fin14a","fin14a1","fin14b","fin14c","fin14c_2","fin14c_2_China","fin16","fin17a","fin17a1","fin17b","fin20","fin22a","fin22b","fin22c","fin24","fin24a","fin24b","fin26","fin27_1","fin27c1","fin27c2","fin28","fin29_1","fin29c1","fin29c2","fin30","fin31a","fin31b","fin31b1","fin31b1_China","fin31c","fin32","fin33","fin34a","fin34b","fin34d","fin34e","fin35","fin37","fin38","fin39a","fin39b","fin39d","fin39e","fin42","fin42a","fin43a","fin43b","fin43d","fin43e","fin44a","fin44b","fin44c","fin44d","fin45","fin45_1","fin45_1_China","saved","borrowed","receive_wages","receive_transfers","receive_pension","receive_agriculture","pay_utilities","remittances","mobileowner","internetaccess","anydigpayment","merchantpay_dig"
"Peru","PER",197336627,1.12025881590922,2,32,1,2,1,1,1,1,0,2,2,1,2,,2,2,1,2,,1,2,,2,,2,,,,,,,,,,,,,,2,,,2,2,2,,,,2,1,,1,1,1,1,2,4,1,1,1,2,1,1,1,2,1,2,1,1,2,1,,,2,,,,,,,2,2,,,,,1,1,1,2,,,1,1,1,1,2,1,,1,1,4,4,4,1,1,2,1,2,1,0
"Peru","PER",130109584,1.3284654188429,2,17,2,1,2,2,0,0,0,,,2,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,,,,,2,,,2,2,2,,,,2,2,,1,2,2,2,2,2,1,1,2,,,,1,2,2,2,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,2,1,1,2,2,2,,1,0,4,4,4,4,4,4,1,1,0,0
"Peru","PER",173804949,0.467312934010387,1,42,2,2,1,1,1,1,0,,,1,2,,2,2,2,,,,2,,2,,2,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,1,2,1,,2,1,1,2,,,,1,2,1,2,1,2,2,,,1,2,,,,,,,2,2,,,,,1,1,2,2,1,,1,1,1,1,1,1,,0,1,4,4,4,2,2,3,1,1,0,0
"Peru","PER",167990698,0.938505930545079,2,42,4,1,1,1,0,0,0,,,2,,,,,,,,,,,,,,1,1,1,2,2,2,2,2,1,,,,,2,,,2,2,2,,,,2,2,,2,2,2,1,,4,2,2,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,2,2,2,2,1,1,,0,1,4,4,4,4,4,5,2,2,0,0
"Peru","PER",120352036,1.09439250859111,1,19,2,4,2,2,0,0,0,,,2,,,,,,,,,,,,,,1,2,2,2,2,2,2,1,1,,,,,2,,,2,1,2,,,,2,2,,2,2,2,2,,2,2,2,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,2,2,2,2,2,2,,0,0,4,4,4,4,4,5,1,1,0,0
"Peru","PER",140872176,0.976056618555319,1,19,2,2,2,2,0,0,0,,,2,,,,,,,,,,,,,,1,2,1,2,1,2,1,1,2,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,4,1,1,2,,,,1,2,2,1,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,1,2,1,1,1,1,,1,0,4,4,4,4,4,2,1,1,0,0
"Peru","PER",165804652,0.702422925755395,2,20,2,4,1,2,1,1,0,1,2,1,1,2,1,1,2,,,,1,1,1,1,1,,,,,,,,,,,,,,1,1,,1,1,1,2,1,,2,2,,2,2,2,1,,2,2,1,2,,,,1,2,1,2,2,,,,,,1,2,2,2,1,,,1,2,2,2,2,1,2,,,,,,2,1,2,2,2,1,,1,1,2,1,4,4,4,3,1,1,1,1
"Peru","PER",161286346,0.48260632030831,1,51,2,3,1,2,1,1,0,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,,,,,,,,,,,,,,1,2,,1,1,1,2,4,,2,2,,2,2,2,2,,3,2,2,1,2,2,2,2,,,,1,2,2,,,1,1,2,1,2,,,2,2,2,,,,,2,,,,,,3,3,3,3,,3,,1,1,1,4,4,4,2,4,1,1,1,1
"Peru","PER",205371722,0.976056618555319,1,17,2,5,2,2,0,0,0,,,2,,,,,,,,,,,,,,1,2,2,1,2,2,2,2,1,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,2,2,2,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,3,2,3,3,,3,,0,0,4,4,4,4,4,5,1,1,0,0
"Peru","PER",197635173,1.7571262936155,2,42,2,3,1,2,0,0,0,,,2,,,,,,,,,,,,,,1,1,1,2,1,2,1,1,1,,,,,2,,,2,2,2,,,,1,2,,2,2,2,1,,2,2,2,2,,,,2,,,,1,2,2,,,1,1,2,2,2,1,,,2,2,,,,,2,,,,,,1,1,1,1,2,1,,1,1,2,4,4,4,2,5,1,1,0,0
"Peru","PER",201155449,0.876996978430135,1,30,2,4,1,1,1,1,0,2,2,2,,,1,1,1,1,1,2,1,2,1,2,1,,,,,,,,,,,,,,2,2,,2,2,2,,,,2,2,,2,1,1,2,,6,1,1,2,,,,1,1,,,2,,,,,,2,,,,,,,1,2,1,2,,,2,,,,,,1,1,1,1,2,1,,0,1,4,1,4,4,4,1,1,1,1,1
"Peru","PER",132021771,0.389658662280242,2,79,2,5,1,2,1,1,0,2,2,1,2,,2,2,2,,,,1,2,1,1,1,,,,,,,,,,,,,,1,1,,2,2,2,,,,1,2,,2,2,2,2,,1,3,3,1,1,,,1,2,2,2,1,2,2,,,1,2,,,,,,,2,1,1,2,,,2,,,,,,2,3,3,3,,2,,1,0,4,4,1,4,2,1,1,1,1,1
"Peru","PER",149685222,0.864852278617287,2,42,2,5,1,2,0,0,0,,,2,,,,,,,,,,,,,,2,1,2,2,1,2,1,2,1,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,3,3,2,2,,,,2,,,,1,2,2,,,1,2,,,,,,,2,2,,,,,2,,,,,,3,3,3,3,,2,,1,0,4,4,4,4,2,5,1,1,0,0
"Peru","PER",141235891,1.05363438863309,2,22,2,3,1,2,1,1,0,1,2,1,2,,2,2,1,2,,2,2,,2,,2,,,,,,,,,,,,,,2,,,2,2,2,,,,1,2,,2,2,2,2,,1,2,1,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,2,1,2,2,3,1,,1,0,4,4,4,4,4,5,1,1,0,0
"Peru","PER",147201374,0.452490972392089,2,25,2,1,1,1,0,0,0,,,2,,,,,,,,,,,,,,1,2,2,2,1,2,2,2,2,,,,,2,,,2,2,2,,,,1,2,,2,2,2,2,,1,3,2,2,,,,2,,,,1,2,2,,,1,2,,,,,,,2,2,,,,,2,,,,,,3,3,3,3,,3,,1,0,4,4,4,4,2,5,1,1,0,0
"Peru","PER",139288152,1.61245360223052,1,48,2,2,2,2,0,0,0,,,2,,,,,,,,,,,,,,1,2,2,2,2,2,2,2,2,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,2,1,1,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,3,2,3,3,,1,,0,0,4,4,4,4,4,5,1,2,0,0
"Peru","PER",188526029,0.965811924413318,1,58,2,1,1,2,0,0,0,,,2,,,,,,,,,,,,,,2,1,1,1,2,2,2,2,2,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,7,,,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,1,1,1,,0,0,4,4,4,4,4,5,1,2,0,0
"Peru","PER",127043920,0.482905962206659,1,56,2,5,1,2,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,1,1,2,1,,,,,,,,,,,,,,1,2,,1,1,1,3,1,,1,2,,2,2,2,2,,1,2,1,1,2,1,2,1,2,1,2,2,,,,,,1,1,1,1,,,2,2,2,,,,,2,,,,,,3,3,3,1,,2,,1,1,1,4,4,4,4,3,1,1,1,1
"Peru","PER",150843210,0.719050065774207,1,49,2,3,2,2,1,1,0,2,2,1,2,,2,2,2,,,,2,,1,1,1,,,,,,,,,,,,,,2,,,2,2,2,,,,2,1,,2,1,2,2,,2,1,1,2,,,,1,2,2,2,1,2,1,1,,,2,,,,,,,1,2,2,2,2,2,2,,,,,,1,1,1,1,1,1,,1,1,4,3,4,4,1,4,1,1,0,0
"Peru","PER",192618612,2.34858144245016,2,31,2,3,1,2,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,,,,,,,,,,,,,,1,1,,1,2,1,1,1,,1,1,,2,2,2,2,,1,2,1,2,,,,2,,,,1,1,2,1,,,1,1,1,2,,,2,2,2,,,,,2,,,,,,1,1,1,1,2,1,,1,1,1,4,4,4,1,5,1,1,1,1
"Peru","PER",141523257,0.694619015033697,2,54,2,5,1,2,1,1,0,,,2,,,,,,,,,,,,,,,1,1,2,1,2,2,2,2,,,,,2,,,2,2,2,,,,2,2,,2,1,2,2,,3,1,1,2,,,,2,,,,1,2,2,,,1,1,1,1,2,,,2,2,2,,,,,2,,,,,,2,2,3,3,1,2,,0,1,1,4,4,4,2,5,2,2,1,0
"Peru","PER",133028368,1.09439250859111,1,15,2,2,1,2,1,0,1,,,2,,,,,,,,,,,,,,,2,2,2,1,2,2,2,2,2,2,2,2,2,,,1,1,1,2,1,,1,2,2,2,2,2,2,,2,2,1,2,,,,2,,,,2,,,,,,1,2,2,2,1,,,2,2,,,,,2,,,,,,3,1,2,1,4,1,,1,0,2,4,4,4,4,5,1,1,1,0
"Peru","PER",135596232,1.40484585151079,2,22,2,4,1,2,1,1,0,,,1,1,2,2,2,1,1,2,1,1,1,1,1,1,,,,,,,,,,,,,,2,,,1,2,1,2,1,,1,1,,2,2,1,1,,3,2,2,2,,,,2,,,,1,2,2,,,1,1,2,1,2,,,2,2,2,,,,,2,,,,,,1,2,2,1,1,1,,1,1,1,4,4,4,2,5,1,1,1,0
"Peru","PER",205674225,1.16814963998443,1,42,1,2,1,2,0,0,0,,,2,,,,,,,,,,,,,,1,1,1,2,2,2,1,2,2,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,2,1,1,2,,,,2,,,,1,2,2,,,1,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,1,2,2,,0,0,4,4,4,4,2,5,1,1,0,0
"Peru","PER",135325376,0.419047977888697,2,68,2,4,1,1,0,0,0,,,2,,,,,,,,,,,,,,1,1,1,1,2,1,2,2,2,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,3,2,1,2,,,,2,,,,2,,,,,,2,,,,,,,1,2,2,2,1,,2,,,,,,1,1,1,1,5,2,,0,0,4,2,4,4,4,5,1,2,0,0
"Peru","PER",178599557,0.913293600383942,1,24,3,5,1,2,1,1,0,2,2,1,1,1,1,1,1,1,2,1,1,2,1,1,1,,,,,,,,,,,,,,1,2,,1,1,2,,,,1,1,,1,1,1,2,1,1,2,2,1,1,,,1,1,,,1,1,1,2,,,2,,,,,,,2,2,,,,,2,,,,,,2,1,1,2,2,1,,1,1,4,4,4,4,1,1,1,1,1,1
"Peru","PER",121696145,1.57516761465571,2,20,2,1,1,2,1,1,0,1,2,1,2,,1,2,1,1,2,1,1,1,1,1,2,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,4,1,1,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,2,1,1,1,2,1,,0,1,4,4,4,4,4,5,1,1,1,0
"Peru","PER",173789195,1.30042357806218,1,40,2,3,2,2,1,1,0,2,1,1,2,,2,2,2,,,,1,2,1,2,2,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,2,1,1,2,,,,2,,,,1,2,2,,,1,2,,,,,,,1,1,1,2,,,2,,,,,,1,1,1,1,2,1,,0,0,4,1,1,4,2,5,1,2,1,0
"Peru","PER",200079050,0.584664652286757,1,31,2,2,2,1,1,1,0,,,1,2,,2,2,1,1,2,2,1,1,1,2,2,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,2,1,1,2,,,,1,1,,,1,1,2,1,,,1,1,1,2,,,2,1,2,2,2,2,2,2,,,,,,3,3,3,2,,3,,0,1,1,3,4,4,1,1,1,1,1,0
"Peru","PER",143692508,1.22007077319415,1,24,2,3,2,2,0,0,0,,,2,,,,,,,,,,,,,,2,2,1,2,1,2,2,1,1,,,,,1,1,,2,1,2,,,,2,2,,2,2,2,2,,2,3,2,2,,,,2,,,,1,2,2,,,1,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,2,3,1,,0,0,4,4,4,4,2,5,1,1,0,0
"Peru","PER",127725489,0.782167913733019,1,25,2,2,1,2,1,1,0,2,2,2,,,1,2,1,1,1,2,1,1,1,1,1,,,,,,,,,,,,,,1,2,,1,1,2,,,,2,2,,2,1,2,1,,2,2,1,1,1,,,2,,,,1,2,1,2,,,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,1,2,1,,1,1,4,4,4,4,1,1,1,1,1,1
"Peru","PER",156043042,0.84955958810592,2,28,2,5,1,2,1,1,0,2,2,1,1,2,1,1,2,,,,1,1,1,2,1,,,,,,,,,,,,,,2,,,1,1,2,,,,1,1,,1,2,2,2,2,1,2,2,2,,,,2,,,,1,1,1,1,,,1,2,2,2,1,,,2,2,,,,,2,,,,,,1,1,2,2,1,1,,1,0,2,4,4,4,1,5,1,1,1,0
"Peru","PER",137627336,0.366516885273715,2,60,2,5,1,2,1,0,1,,,2,,,,,,,,,,,,,,,2,1,2,2,2,2,2,1,,,,2,2,,,2,2,2,,,,1,2,2,2,2,2,2,,1,2,1,2,,,,2,,,,2,,,,,,2,,,,,,,1,2,2,1,,,2,,,,,,3,2,3,3,,3,,1,0,4,1,4,4,4,5,1,2,1,0
"Peru","PER",134513437,0.610869204092172,1,20,2,4,1,1,1,1,0,1,2,1,2,,2,2,2,,,,1,2,1,2,2,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,2,2,1,,3,2,1,2,,,,2,,,,1,1,1,1,,,2,,,,,,,2,2,,,,,2,,,,,,2,2,2,2,4,2,,1,1,4,4,4,4,1,5,1,1,1,0
"Peru","PER",184656981,0.403363686680109,1,85,1,5,2,2,1,1,0,1,2,2,,,2,2,2,,,,1,2,2,,2,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,2,1,1,2,,,,2,,,,1,2,2,,,1,2,,,,,,,2,1,2,2,2,2,2,,,,,,3,3,3,4,,3,,0,0,4,4,3,4,2,5,2,2,0,0
"Peru","PER",117138524,0.48802830927766,1,24,2,3,1,2,1,1,0,1,2,2,,,1,1,2,,,,1,1,1,1,1,,,,,,,,,,,,,,1,2,,1,1,2,,,,2,2,,2,2,2,2,,2,1,1,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,1,1,2,3,1,1,,0,0,4,4,4,4,4,5,1,1,1,1
"Peru","PER",156211430,0.521445275822013,1,26,2,3,2,2,0,0,0,,,2,,,,,,,,,,,,,,1,2,2,2,1,2,1,1,1,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,2,1,1,2,,,,2,,,,1,2,2,,,1,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,1,2,1,,0,0,4,4,4,4,2,5,1,1,0,0
"Peru","PER",118182220,2.03821150949317,1,23,2,3,1,2,0,0,0,,,2,,,,,,,,,,,,,,1,1,1,2,2,1,2,1,2,,,,,2,,,2,2,2,,,,2,2,,2,1,2,1,,1,2,2,1,1,,,2,,,,1,2,2,,,1,1,2,2,2,2,2,,2,2,,,,,2,,,,,,2,1,2,1,4,2,,0,1,3,4,4,4,2,1,1,1,0,0
"Peru","PER",112044583,1.09661052655357,1,40,1,2,1,1,1,1,0,2,2,1,2,,2,2,1,1,2,1,1,1,1,2,1,,,,,,,,,,,,,,2,,,2,1,2,,,,2,1,,2,2,1,2,,4,2,1,1,2,1,2,2,,,,1,2,2,,,1,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,1,2,1,,1,1,4,4,4,4,2,3,1,2,1,0
"Peru","PER",123554224,0.976056618555319,1,17,2,4,1,2,1,1,1,2,2,1,1,1,1,2,2,,,,1,1,1,1,1,,,,,,,,,,2,1,2,1,1,2,,2,1,2,,,,2,1,2,2,2,2,2,,2,1,1,1,1,,,1,2,2,1,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,1,1,1,,1,1,4,4,4,4,4,1,1,1,1,1
"Peru","PER",155612678,0.580564478648154,2,57,2,5,1,2,0,0,0,,,2,,,,,,,,,,,,,,2,2,1,2,2,2,2,2,2,,,,,2,,,2,1,2,,,,2,2,,2,2,2,2,,2,1,1,1,2,1,2,2,,,,1,2,2,,,1,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,1,4,1,,0,0,4,4,4,4,2,3,1,2,0,0
"Peru","PER",200303869,1.87971606802085,2,27,2,4,1,2,1,1,0,1,2,2,,,2,1,2,,,,1,2,1,1,1,,,,,,,,,,,,,,2,,,2,2,2,,,,1,1,,2,2,1,2,,1,2,2,2,,,,1,1,,,2,,,,,,1,2,1,2,,,2,2,2,,,,,2,,,,,,2,2,2,2,3,2,,1,1,1,4,4,4,4,1,1,1,1,0
"Peru","PER",184025774,1.81892771382961,1,42,2,4,1,2,1,1,0,,,2,,,,,,,,,,,,,,,2,4,2,4,2,2,1,1,,,,,2,,,2,2,2,,,,2,2,,2,1,1,2,,4,3,3,2,,,,2,,,,1,1,2,1,,,2,,,,,,,2,2,,,,,2,,,,,,3,3,6,6,,2,,0,1,4,4,4,4,1,5,1,1,1,0
"Peru","PER",158099128,0.350750240054116,1,19,2,5,1,1,1,1,1,2,2,2,,,1,1,1,2,,1,1,1,1,1,1,,,,,,,,,,1,1,2,1,1,1,,1,2,1,1,1,,1,2,2,2,2,2,2,,3,2,3,2,,,,1,2,2,2,1,2,1,1,,,1,2,1,1,,,2,2,2,,,,,1,1,2,2,1,,2,2,2,3,2,1,,1,0,1,4,4,2,1,4,1,2,1,1
"Peru","PER",178233386,1.40484585151079,2,18,2,4,2,2,1,1,0,2,2,1,2,,2,1,2,,,,1,2,2,,1,,,,,,,,,,,,,,2,,,2,2,2,,,,2,1,,2,2,2,1,,2,2,1,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,2,1,2,1,2,1,,1,1,4,4,4,4,4,5,1,1,0,0
"Peru","PER",137494060,0.787583807327855,2,20,2,3,1,2,1,1,1,1,2,2,,,2,1,2,,,,1,1,1,1,2,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,2,3,2,2,,,,2,,,,1,2,2,,,1,1,2,2,2,1,,,1,1,1,1,,,2,,,,,,2,1,2,3,2,1,,0,0,2,1,1,4,2,5,1,1,1,0
"Peru","PER",118724308,0.73204246391649,1,22,2,3,1,2,1,1,0,1,2,2,,,2,2,2,,,,2,,2,,2,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,2,1,2,,4,2,2,2,,,,2,,,,2,,,,,,1,2,1,2,,,2,2,2,,,,,2,,,,,,2,2,2,4,1,2,,0,1,1,4,4,4,4,5,1,1,1,0
"Peru","PER",182207233,0.499228798079021,2,51,2,2,1,2,1,1,0,,,2,,,,,,,,,,,,,,,3,1,2,1,2,3,2,1,,,,,2,,,2,2,1,2,1,,2,2,,2,2,2,2,,8,,,2,,,,2,,,,2,,,,,,1,1,1,2,,,2,1,2,2,2,2,2,2,,,,,,1,1,1,1,4,1,,0,0,1,3,4,4,4,5,1,1,1,0
"Peru","PER",125162950,2.09693343187246,2,15,2,2,1,2,0,0,0,,,2,,,,,,,,,,,,,,2,2,2,1,2,2,2,2,2,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,7,,,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,3,3,3,3,,3,,0,0,4,4,4,4,4,5,1,1,0,0
"Peru","PER",146372228,0.419047977888697,2,66,2,5,2,1,1,1,0,,,1,2,,2,2,2,,,,2,,2,,2,,,,,,,,,,,,,,2,,,2,2,2,,,,1,2,,1,2,1,2,2,2,3,3,1,2,2,2,2,,,,1,2,2,,,1,1,1,1,2,,,2,2,2,,,,,2,,,,,,3,3,3,3,,3,,1,1,1,4,4,4,2,4,1,2,1,0
"Peru","PER",169910046,0.972474178863618,1,31,2,2,1,2,1,1,0,,,2,,,,,,,,,,,,,,,2,1,1,2,2,1,2,3,,,,,2,,,2,2,2,,,,2,2,,2,1,2,1,,2,1,1,1,2,2,2,2,,,,1,2,2,,,1,2,,,,,,,1,2,1,2,,,2,,,,,,1,1,1,1,2,1,,1,1,4,1,4,4,2,4,1,1,1,0
"Peru","PER",192186443,0.347309507516848,2,45,2,5,2,2,1,1,0,1,2,1,1,1,2,2,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,2,2,,2,1,2,,,,1,1,,2,2,2,2,,4,2,2,2,,,,2,,,,2,,,,,,1,1,1,2,,,2,2,1,1,2,,,2,,,,,,2,2,2,3,3,2,,1,1,1,4,1,4,4,5,1,1,1,1
"Peru","PER",128579822,1.05363438863309,2,18,2,3,2,2,0,0,0,,,2,,,,,,,,,,,,,,1,2,1,2,1,2,1,2,1,,,,,2,,,1,2,2,,,,2,2,,2,2,2,1,,2,1,1,2,,,,2,,,,1,2,1,1,,,2,,,,,,,2,2,,,,,2,,,,,,2,3,2,3,3,1,,0,1,4,4,4,4,1,5,1,1,0,0
"Peru","PER",117623174,0.696263977070673,1,38,2,2,1,1,0,0,0,,,2,,,,,,,,,,,,,,1,1,2,2,1,2,1,2,2,,,,,2,,,2,2,2,,,,2,2,,2,2,1,2,,4,3,3,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,2,2,2,2,4,2,,0,1,4,4,4,4,4,5,2,2,0,0
"Peru","PER",194406308,0.364521328673782,1,44,2,5,1,2,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,,,,,,,,,,2,2,1,1,1,2,,1,1,1,1,2,,2,2,2,1,1,1,1,1,2,3,3,1,1,,,1,1,,,1,1,1,2,,,1,2,1,1,,,2,2,2,,,,,2,,,,,,1,1,1,1,3,1,,1,1,1,4,4,4,1,1,1,1,1,1
"Peru","PER",137455658,0.694619015033697,2,47,2,4,1,2,1,1,0,1,2,1,1,1,2,2,2,,,,2,,1,1,2,,,,,,,,,,,,,,1,2,,2,2,2,,,,2,2,,2,2,2,2,,2,2,2,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,2,1,2,1,1,1,,0,0,4,4,4,4,4,5,1,1,1,1
"Peru","PER",145789638,0.486685089531173,2,62,1,5,1,1,0,0,0,,,2,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,2,,,,,2,,,2,2,2,,,,1,2,,2,2,2,2,,4,2,2,2,,,,2,,,,1,2,2,,,1,1,2,2,2,1,,,2,2,,,,,2,,,,,,1,2,2,3,1,1,,1,0,2,4,4,4,2,5,1,2,0,0
"Peru","PER",127555115,1.03746200512475,2,55,2,4,1,1,0,0,0,,,2,,,,,,,,,,,,,,1,1,1,1,1,1,2,2,2,,,,,2,,,2,2,2,,,,2,2,,2,2,2,1,,4,1,1,2,,,,2,,,,1,2,2,,,1,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,2,1,1,,0,1,4,4,4,4,2,5,1,2,0,0
"Peru","PER",152104793,2.49985511735056,2,24,3,2,1,2,1,1,0,2,2,1,2,,1,1,2,,,,3,,1,2,2,,,,,,,,,,,,,,2,,,2,1,2,,,,2,2,,1,2,2,1,2,3,2,1,2,,,,2,,,,1,1,2,1,,,2,,,,,,,2,2,,,,,1,1,1,2,,,2,1,2,2,3,1,,1,1,4,4,4,1,1,5,1,1,1,0
"Peru","PER",141555475,1.03786606529162,2,51,1,1,1,1,0,0,0,,,2,,,,,,,,,,,,,,2,1,1,2,2,2,2,1,2,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,2,1,1,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,1,1,1,,0,0,4,4,4,4,4,5,2,2,0,0
"Peru","PER",198362974,2.61640404252645,2,33,3,5,1,1,1,1,1,2,2,1,2,,1,1,2,,,,1,1,1,1,1,,,,,,,,,,1,1,2,1,1,1,,1,1,1,2,1,,2,1,1,2,1,1,2,,8,,,1,2,1,2,1,1,,,1,1,1,1,,,1,2,2,2,1,,,2,2,,,,,1,1,1,1,,,1,1,2,2,2,1,,1,1,2,4,4,1,1,1,1,1,1,1
"Peru","PER",177796365,1.50104044909345,2,28,2,2,1,2,1,0,1,,,2,,,,,,,,,,,,,,,1,1,2,1,2,2,2,2,1,1,2,1,1,2,,1,1,1,3,2,,2,2,1,2,2,2,2,,4,2,2,1,1,,,2,,,,1,2,1,2,,,2,,,,,,,2,2,,,,,1,2,2,2,2,2,1,1,1,1,3,1,,1,0,4,4,4,3,1,1,1,1,1,1
"Peru","PER",132909017,0.84955958810592,2,25,2,3,1,1,1,1,0,2,2,2,,,2,2,2,,,,2,,1,2,2,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,1,1,2,,1,2,1,1,1,,,2,,,,1,2,2,,,1,1,2,4,4,1,,,2,2,,,,,2,,,,,,3,1,1,1,3,1,,0,1,2,4,4,4,2,1,1,1,1,0
"Peru","PER",169460320,0.30596290571263,1,47,2,5,1,2,1,1,1,1,1,2,,,2,1,2,,,,1,1,1,1,2,,,,,,,,,,,,,,2,,,2,1,1,2,1,,2,2,,1,1,1,1,1,2,3,2,2,,,,2,,,,1,1,1,1,,,1,2,1,1,,,2,1,2,1,2,,,2,,,,,,1,1,2,1,2,1,,1,1,1,1,4,4,1,5,2,1,1,0
"Peru","PER",136300738,1.171417529077,2,35,2,4,1,1,1,1,0,1,2,1,2,,1,1,2,,,,1,1,1,2,2,,,,,,,,,,,,,,2,,,2,1,2,,,,2,2,,2,2,2,2,,2,2,1,2,,,,2,,,,1,1,2,1,,,1,2,1,2,,,2,2,2,,,,,2,,,,,,1,2,2,2,4,2,,0,0,1,4,4,4,1,5,1,1,1,0
"Peru","PER",144571873,0.616657305721069,2,75,3,5,1,2,1,1,0,1,1,1,1,1,2,2,2,,,,1,2,1,2,1,,,,,,,,,,,,,,2,1,,2,2,2,,,,1,1,,2,2,2,2,,1,3,3,2,,,,2,,,,1,1,2,1,,,2,,,,,,,1,1,1,2,,,2,,,,,,3,3,3,4,,3,,1,0,4,1,1,4,1,5,1,1,1,1
"Peru","PER",115967628,2.10496593201172,1,89,1,3,2,2,0,0,0,,,2,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,7,,,2,,,,1,2,1,2,1,2,2,,,1,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,1,1,1,,0,0,4,4,4,4,2,3,2,2,0,0
"Peru","PER",178942291,0.938505930545079,2,35,2,3,1,1,0,0,0,,,2,,,,,,,,,,,,,,1,1,1,2,1,2,2,2,2,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,2,3,2,2,,,,2,,,,2,,,,,,1,2,2,2,2,2,,2,2,,,,,2,,,,,,2,2,2,3,2,2,,0,0,3,4,4,4,4,5,1,1,0,0
"Peru","PER",173072299,0.360403120211622,1,65,1,4,1,2,1,1,1,,,2,,,,,,,,,,,,,,,1,1,2,1,2,1,2,2,,,,,2,,,2,2,2,,,,2,2,,2,1,2,1,,4,2,1,2,,,,1,1,,,1,2,2,,,1,2,,,,,,,1,2,1,1,,,2,,,,,,1,1,1,1,1,1,,0,1,4,1,4,4,2,1,1,1,1,0
