Accuracy,MacroF1,TPR_gap_squared,DP_gap,Welfare,seed,lambda_norm
0.7666666666666667,0.7610486550452871,0.008353566886345247,0.17380952380952375,202.37573614653255,6,0.3
0.7533333333333333,0.7501238125253253,0.003497514163487115,0.16952380952380958,202.69738020602796,6,0.6
0.7266666666666667,0.7245980923380055,0.003497514163487115,0.1785714285714286,203.69171057414155,6,1.0
0.64,0.6394230769230769,0.00011562030292519345,0.1233333333333333,207.69468133015414,6,2.0
0.58,0.565936337329475,0.0001953983119435788,0.09047619047619038,223.54798698001156,6,5.0
0.6466666666666666,0.643992655949129,0.0028905075731298366,0.08774774774774768,212.97879654167406,7,0.0
0.64,0.6383928571428572,0.0013971442047355062,0.08126126126126132,213.3236413315001,7,0.3
0.6466666666666666,0.6453900709219857,0.00044072047441553444,0.07459459459459461,214.14094121210326,7,0.6
0.64,0.6389730789802104,0.00044072047441553444,0.06792792792792801,215.69236893037143,7,1.0
0.6,0.5982142857142857,0.002674473265623352,0.05603603603603613,220.84418905964833,7,2.0
0.49333333333333335,0.4691748929037065,0.004499229066891724,0.08504504504504506,239.39295601769857,7,5.0
0.6666666666666666,0.656341642228739,0.002118921642731162,0.06392156862745096,203.63202256445388,8,0.0
0.68,0.6753246753246753,0.0011111111111111107,0.08411764705882346,203.52339012922758,8,0.3
0.6866666666666666,0.6835016835016836,0.0012194507432602662,0.07882352941176474,203.95675244330172,8,0.6
0.6666666666666666,0.6657158138705652,0.00133282942806753,0.09098039215686282,205.0928960236247,8,1.0
0.6733333333333333,0.6726203732573159,0.005804988662131529,0.1233333333333333,209.45365688447174,8,2.0
0.5866666666666667,0.56695846526355,0.0022675736961451295,0.08901960784313723,226.36017833273007,8,5.0
0.6533333333333333,0.6482683982683983,0.0034756205448892084,0.1333333333333333,214.11542866999423,9,0.0
0.6466666666666666,0.643992655949129,0.0004949263858866781,0.1333333333333333,213.8862810069857,9,0.3
0.6533333333333333,0.6517857142857143,0.00020910639803712103,0.11333333333333329,214.21529928787507,9,0.6
0.64,0.6397438178260095,0.0003167528869674748,0.1233333333333333,215.2231077846271,9,1.0
0.6066666666666667,0.6062291434927698,0.0002425139290844733,0.09666666666666668,219.3219023102343,9,2.0
0.5733333333333334,0.5670995670995671,0.0020799281366887692,0.10999999999999999,235.82197163237697,9,5.0
