Accuracy,MacroF1,TPR_gap_squared,DP_gap,Welfare,seed,lambda_norm
0.64,0.5242011278195489,0.15401922392310427,0.573939393939394,209.8097470625439,0,0.0
0.6666666666666666,0.6170343137254902,0.027568529725881086,0.4406060606060606,208.41204937572184,0,0.3
0.6333333333333333,0.6095783446121812,0.0027910288358846554,0.4181818181818182,208.75233838878495,0,0.6
0.56,0.5520361990950227,0.0385048059807761,0.39575757575757575,210.60401786930714,0,1.0
0.5066666666666667,0.5044642857142857,0.03559985760056958,0.2866666666666666,218.15307094829893,0,2.0
0.4666666666666667,0.43778110944527737,0.00035599857600569583,0.1266666666666667,245.4326004684708,0,5.0
0.66,0.5687468290208015,0.11397837679888963,0.42,205.06876830012396,1,0.0
0.64,0.6026295133437991,0.05259900487820715,0.4166666666666667,204.60602742634256,1,0.3
0.62,0.6052449328223832,0.009943101111192282,0.3533333333333334,205.51575356058206,1,0.6
0.6266666666666667,0.6242619431025228,0.026836226978677123,0.3899999999999999,207.83498244602043,1,1.0
0.5466666666666666,0.5453735068639687,0.008053911900065748,0.2566666666666666,215.9692520186334,1,2.0
0.48,0.4518365817091454,0.00034293552812071225,0.1333333333333333,243.6843588818925,1,5.0
0.6866666666666666,0.5384615384615385,0.6892132431470275,0.6977777777777778,201.61879782670144,2,0.0
0.6933333333333334,0.6079545454545454,0.4613741545033821,0.5977777777777777,199.9152362150685,2,0.3
0.7266666666666667,0.696909960080824,0.17230331078675687,0.4444444444444445,199.93419558761195,2,0.6
0.72,0.7066492829204694,0.08009967960128163,0.34444444444444444,201.34373238173976,2,1.0
0.62,0.6191706382789185,0.0032039871840512622,0.19555555555555548,207.75880426160688,2,2.0
0.4666666666666667,0.43406904357668363,0.0,0.11333333333333329,231.96152158392306,2,5.0
0.7066666666666667,0.6307898858805102,0.19493058027767896,0.5713725490196078,199.5949785737539,3,0.0
0.7,0.66078697421981,0.08442862228551089,0.5168627450980392,200.0033204580738,3,0.3
0.7266666666666667,0.7188571428571429,0.011566393734425057,0.4023529411764706,201.5744026836838,3,0.6
0.6933333333333334,0.6919642857142857,0.00017443930224279096,0.3023529411764706,204.58960838451327,3,1.0
0.5533333333333333,0.5475214983566701,0.001883232467070131,0.18117647058823527,213.96285845501666,3,2.0
0.42,0.3731687400931841,0.00035599857600569583,0.07999999999999996,243.7741674633691,3,5.0
0.6533333333333333,0.592391304347826,0.3876824492702029,0.615,205.78774027661495,4,0.0
0.64,0.6153115501519757,0.2050551797792809,0.4816666666666667,205.879906345574,4,0.3
0.6,0.5953965114188096,0.0911356354574582,0.39749999999999996,207.347290481179,4,0.6
0.6,0.5988589766446781,0.051263794944820196,0.3441666666666666,210.35239234323927,4,1.0
0.5333333333333333,0.5265151515151516,0.005695977216091133,0.23333333333333328,219.92740836115655,4,2.0
0.44666666666666666,0.4108182291420188,0.00035599857600569583,0.10666666666666669,250.53369257164246,4,5.0
0.6533333333333333,0.5568181818181819,0.5486968449931412,0.7357575757575757,203.45262400933922,5,0.0
0.6666666666666666,0.6286393345216874,0.2688614540466393,0.5890909090909091,202.89587995097423,5,0.3
0.66,0.6448303078137332,0.1371742112482853,0.4757575757575757,203.83896700305831,5,0.6
0.6066666666666667,0.6045399705080656,0.06721536351165983,0.3424242424242424,206.2828194962609,5,1.0
0.5466666666666666,0.5414493796079842,0.008573388203017826,0.16242424242424236,214.81580360178748,5,2.0
0.47333333333333333,0.439212531352042,0.0,0.11333333333333329,243.48998206454007,5,5.0
0.6866666666666666,0.5894240288859123,0.36707848230335477,0.6861538461538461,207.2433924724873,6,0.0
0.6333333333333333,0.5810268650652582,0.24271631308536487,0.5528205128205128,206.590967339164,6,0.3
0.6133333333333333,0.5897000565930957,0.22249911000355999,0.5164102564102564,207.49978435096412,6,0.6
0.56,0.5561334289813487,0.11534353862584552,0.3697435897435898,209.94946202116796,6,1.0
0.5133333333333333,0.5115750033453766,0.03559985760056958,0.21641025641025646,218.627683419697,6,2.0
0.4533333333333333,0.41584346504559266,0.0,0.09999999999999998,248.14969058015026,6,5.0
0.7266666666666667,0.6634746922024624,0.3511659807956104,0.66,204.93698202440302,7,0.0
