Accuracy,MacroF1,TPR_gap_squared,DP_gap,Welfare,seed,lambda_norm
0.6733333333333333,0.6733188141695187,0.0007226268932824,0.0576811594202898,207.37391232658496,0.0,2.0
0.62,0.6171241771528369,6.298815822625302e-05,0.0833333333333333,221.26689954028865,1.0,2.0
0.6133333333333333,0.6116071428571428,2.5055648285512552e-05,0.0423188405797101,218.7295825341654,3.0,2.0
0.6066666666666667,0.6045399705080656,1.327273885621026e-06,0.0384126984126983,215.49067375282704,4.0,2.0
0.62,0.6198479391756703,0.0008163265306122,0.0029411764705882,214.4504854561096,5.0,1.0
0.64,0.6394230769230769,0.0001156203029251,0.1233333333333333,207.6946813301541,6.0,2.0
0.6466666666666666,0.6453900709219857,0.0004407204744155,0.0745945945945946,214.1409412121033,7.0,0.6
0.64,0.6397438178260095,0.0003167528869674,0.1233333333333333,215.2231077846271,9.0,1.0
