Accuracy,MacroF1,TPR_gap_squared,DP_gap,Welfare,seed,lambda_norm
0.6133333333333333,0.6127136752136753,0.018647164748252232,0.009201877934272296,211.2818915172542,5,0.6
0.6066666666666667,0.6026936026936027,0.006042122731445511,0.015305164319248887,212.9203788751705,5,1.0
0.5733333333333334,0.5579296371339104,0.000357495939552289,0.05539906103286385,218.6138978940104,5,2.0
0.5333333333333333,0.475,0.0007458865899300904,0.06366197183098588,239.1672229137816,5,5.0
0.7066666666666667,0.7058299162060973,0.0075409310914282745,0.0714285714285714,206.0051538921499,6,0.0
0.6866666666666666,0.6866527401217832,0.0017692467721832457,0.04317460317460309,206.6144361228462,6,0.3
0.66,0.6581616694222261,0.0033515249295236692,0.05587301587301585,207.76744195466097,6,0.6
0.64,0.6368364418938307,0.0033515249295236692,0.035873015873015945,209.82771854232607,6,1.0
0.6066666666666667,0.5891174149217698,0.003510468708224847,0.049523809523809526,216.2944643457596,6,2.0
0.5266666666666666,0.46479722599125584,2.045608477492458e-07,0.011428571428571455,238.11195313968474,6,5.0
0.62,0.6186270574066639,0.004796942343075454,0.02079601990049751,209.78078738577932,7,0.0
0.64,0.64,0.008645118082735334,0.005572139303482659,209.52393763662874,7,0.3
0.6533333333333333,0.6523444464253878,0.001404471625217388,0.0268656716417911,209.89706471036942,7,0.6
0.6466666666666666,0.6447562446936861,0.0003969697078807029,0.036716417910447774,211.03770851491362,7,1.0
0.6333333333333333,0.6273544423867383,0.0010102023915399589,0.04308457711442781,215.5889364833992,7,2.0
0.6133333333333333,0.5923913043478262,0.000540319880170961,0.04756218905472642,233.3285141061445,7,5.0
0.6466666666666666,0.6458955057681173,0.0018247495076461923,0.041666666666666685,205.9509874420628,8,0.0
0.6533333333333333,0.653271692745377,0.007540271010364935,0.061111111111111116,205.68073657575655,8,0.3
0.68,0.6797722825120085,0.004241402443330272,0.07333333333333336,206.10580089703404,8,0.6
0.6466666666666666,0.643992655949129,0.008937398488807287,0.09166666666666667,207.34387866373464,8,1.0
0.6266666666666667,0.6184593023255813,0.008287628777000998,0.10999999999999999,212.20730390954282,8,2.0
0.56,0.505,0.0010832764478340424,0.08833333333333337,230.76814657030297,8,5.0
0.6066666666666667,0.6066491844081959,0.010516862933998204,0.004057971014492789,210.25021273771517,9,0.0
0.6066666666666667,0.6065092703748166,0.011016407548663858,0.008115942028985579,210.807773047742,9,0.3
0.5933333333333334,0.5918640438913422,0.005641261133412248,0.009855072463768155,211.95755061942492,9,0.6
0.5666666666666667,0.5596007046388726,0.0009200429585187846,0.03014492753623188,214.07110260015753,9,1.0
0.5533333333333333,0.5383767396996004,0.00031734411947901767,0.049275362318840665,220.79385700942072,9,2.0
0.49333333333333335,0.4178921568627451,0.002004900868790378,0.014202898550724652,243.5672404414084,9,5.0
