Accuracy,MacroF1,TPR_gap_squared,DP_gap,Welfare,seed,lambda_norm
0.6666666666666666,0.6286393345216874,0.0035323958704165234,0.056312056737588656,209.9792064132324,0,0.0
0.6666666666666666,0.6286393345216874,0.0035323958704165234,0.056312056737588656,208.94493150396113,0,0.3
0.6733333333333333,0.6377704400965946,0.0016456034175863334,0.049645390070922,208.57311778307104,0,0.6
0.68,0.6498735654541918,0.0027910288358846554,0.05092198581560281,208.77710055826805,0,1.0
0.6866666666666666,0.6639496639496639,1.4239943040227832e-05,0.038865248226950366,211.28357519598197,0,2.0
0.6066666666666667,0.6036899377546907,0.00020024919900320546,0.05702127659574463,224.58519525554345,0,5.0
0.6933333333333334,0.6583481877599524,0.000725549547098368,0.028837209302325584,206.80271618207388,1,0.0
0.6933333333333334,0.6583481877599524,0.000725549547098368,0.028837209302325584,206.1171798076105,1,0.3
0.6866666666666666,0.6525553200926519,0.000725549547098368,0.02217054263565893,205.9410373078071,1,0.6
0.6666666666666666,0.6486131934032984,0.0004081216202428331,0.051782945736434105,206.2450467338906,1,1.0
0.6866666666666666,0.6726867542597149,0.0009182736455463712,0.055038759689922445,208.57495939597527,1,2.0
0.6066666666666667,0.6065092703748166,0.0017713611989706244,0.1241860465116279,220.27611720829344,1,5.0
0.7266666666666667,0.6876745721395561,0.00010321852203715406,0.06083333333333335,202.07011441987237,2,0.0
0.7266666666666667,0.6876745721395561,0.00010321852203715406,0.06083333333333335,201.05010209620173,2,0.3
0.7266666666666667,0.6996336996336996,0.0007209497789227793,0.09083333333333332,200.56361398068012,2,0.6
0.7266666666666667,0.6996336996336996,0.0007209497789227793,0.09083333333333332,200.48900997319492,2,1.0
0.7333333333333333,0.7150455927051672,0.00017062653642876613,0.08583333333333337,201.98973557358016,2,2.0
0.6266666666666667,0.6266002844950214,0.00030333606476225087,0.1941666666666666,211.66350741886765,2,5.0
0.7266666666666667,0.696909960080824,3.6041178149337577e-05,0.016666666666666663,199.26801856351153,3,0.0
0.7266666666666667,0.696909960080824,3.6041178149337577e-05,0.016666666666666663,198.7112367082911,3,0.3
0.7266666666666667,0.696909960080824,3.6041178149337577e-05,0.016666666666666663,198.6237205533866,3,0.6
0.7666666666666667,0.7478265046351891,0.0008502775906251784,0.026666666666666672,199.0055406894725,3,1.0
0.74,0.7283996471516784,0.0003243706033440302,0.043333333333333335,201.43402320786328,3,2.0
0.72,0.71875,0.0009010294537334262,0.020000000000000018,213.07449059899608,3,5.0
0.6666666666666666,0.625,0.00233307226771093,0.08666666666666667,207.34999939239088,4,0.0
0.6533333333333333,0.6137849079025549,0.00233307226771093,0.0915151515151515,207.21970134297123,4,0.3
0.6533333333333333,0.6137849079025549,0.00233307226771093,0.0915151515151515,207.6082129693734,4,0.6
0.6533333333333333,0.6206963625753744,0.008202207191171231,0.11939393939393939,208.65474748217517,4,1.0
0.6666666666666666,0.6462931522354273,0.005810466358134579,0.12060606060606055,212.84813008289973,4,2.0
0.5733333333333334,0.5733333333333334,0.0008224991100035558,0.15333333333333343,229.60183328271586,4,5.0
0.6933333333333334,0.6723024316109423,0.0018262838775659253,0.062312925170068034,202.09153486718773,5,0.0
0.6933333333333334,0.6787111193890856,0.004109138724523339,0.10394557823129252,201.9161153269518,5,0.3
0.7,0.6866149774827057,0.0020779052118083375,0.09727891156462587,202.20609115011072,5,0.6
0.6933333333333334,0.6805555555555556,0.0020779052118083375,0.09061224489795922,203.07970303637308,5,1.0
0.6933333333333334,0.6822619266899982,0.004293796316588343,0.09768707482993194,206.67389210170745,5,2.0
0.6133333333333333,0.6127136752136753,0.0002455337213171977,0.156734693877551,221.24433595475182,5,5.0
0.66,0.629557890659048,0.006857367632257875,0.0044444444444444176,208.02064904139615,6,0.0
0.66,0.629557890659048,0.006857367632257875,0.0044444444444444176,207.68013725187183,6,0.3
0.66,0.629557890659048,0.006857367632257875,0.0044444444444444176,207.88690008338722,6,0.6
0.64,0.6179966044142615,0.010126181717495348,0.015555555555555545,208.71684378687985,6,1.0
0.64,0.6288489736070382,0.0038247871699871256,0.02888888888888891,212.35349195107887,6,2.0
0.54,0.5353535353535354,0.008899964400142395,0.1644444444444444,227.51743934763763,6,5.0
0.7266666666666667,0.6996336996336996,0.0,0.11614035087719293,204.3136984333136,7,0.0
0.7266666666666667,0.6996336996336996,0.0,0.11614035087719293,203.8056522505823,7,0.3
0.7266666666666667,0.6996336996336996,0.0,0.11614035087719293,203.8276353145578,7,0.6
0.7,0.6883512627545132,0.0,0.09719298245614039,204.40169761430315,7,1.0
0.7,0.6883512627545132,0.0,0.09719298245614039,207.42743066772232,7,2.0
0.6133333333333333,0.6132645803698435,0.0030864197530864226,0.127719298245614,220.87101979581516,7,5.0
0.6933333333333334,0.6672453703703703,0.011608792753573889,0.15020408163265309,209.02646757455864,8,0.0
0.6866666666666666,0.661367020510111,0.011608792753573889,0.16394557823129258,208.38305645262295,8,0.3
0.6933333333333334,0.6723024316109423,0.004999489847974682,0.1643537414965986,208.2695413901326,8,0.6
0.6933333333333334,0.6723024316109423,0.004999489847974682,0.1643537414965986,208.70309635348292,8,1.0
0.68,0.6626686656671663,0.002723644979537228,0.13768707482993192,211.45596519661746,8,2.0
0.56,0.56,0.007371696765636159,0.19673469387755105,224.69703156052933,8,5.0
0.6133333333333333,0.583732057416268,0.019758810964756148,0.04857142857142854,215.33833308263556,9,0.0
0.6133333333333333,0.583732057416268,0.019758810964756148,0.04857142857142854,215.32247294286543,9,0.3
0.6133333333333333,0.583732057416268,0.019758810964756148,0.04857142857142854,215.754962213792,9,0.6
0.6066666666666667,0.5891174149217698,0.01346475614097543,0.08380952380952383,216.82144635037298,9,1.0
0.5933333333333334,0.5817142857142857,0.0028915984336062585,0.11523809523809525,220.85326804783185,9,2.0
0.56,0.5592948717948718,0.00020024919900320546,0.13142857142857145,236.85536991032393,9,5.0
